experiment_resnet18_lr1e-05_outfeatures128_threshold0.4
Train: [0/49632 (0%)]	Loss: 0.339465
Train: [17152/49632 (35%)]	Loss: 0.002892
Train: [17184/49632 (35%)]	Loss: 0.002553
Train: [17216/49632 (35%)]	Loss: 0.003960
Train: [17248/49632 (35%)]	Loss: 0.002397
Train: [17280/49632 (35%)]	Loss: 0.003112
Train: [17312/49632 (35%)]	Loss: 0.003863
Train: [17344/49632 (35%)]	Loss: 0.002300
Train: [17376/49632 (35%)]	Loss: 0.002510
Train: [17408/49632 (35%)]	Loss: 0.002322
Train: [17440/49632 (35%)]	Loss: 0.002327
Train: [17472/49632 (35%)]	Loss: 0.002434
Train: [17504/49632 (35%)]	Loss: 0.003335
Train: [17536/49632 (35%)]	Loss: 0.004260
Train: [17568/49632 (35%)]	Loss: 0.003630
Train: [17600/49632 (35%)]	Loss: 0.002724
Train: [17632/49632 (36%)]	Loss: 0.002913
Train: [17664/49632 (36%)]	Loss: 0.003476
Train: [17696/49632 (36%)]	Loss: 0.003429
Train: [17728/49632 (36%)]	Loss: 0.002382
Train: [17760/49632 (36%)]	Loss: 0.003828
Train: [17792/49632 (36%)]	Loss: 0.001884
Train: [17824/49632 (36%)]	Loss: 0.004608
Train: [17856/49632 (36%)]	Loss: 0.002602
Train: [17888/49632 (36%)]	Loss: 0.002989
Train: [17920/49632 (36%)]	Loss: 0.004151
Train: [17952/49632 (36%)]	Loss: 0.006349
Train: [17984/49632 (36%)]	Loss: 0.002659
Train: [18016/49632 (36%)]	Loss: 0.003367
Train: [18048/49632 (36%)]	Loss: 0.002042
Train: [18080/49632 (36%)]	Loss: 0.002604
Train: [18112/49632 (36%)]	Loss: 0.002506
Train: [18144/49632 (37%)]	Loss: 0.003995
Train: [18176/49632 (37%)]	Loss: 0.002013
Train: [18208/49632 (37%)]	Loss: 0.004433
Train: [18240/49632 (37%)]	Loss: 0.002700
Train: [18272/49632 (37%)]	Loss: 0.002623
Train: [18304/49632 (37%)]	Loss: 0.002524
Train: [18336/49632 (37%)]	Loss: 0.005638
Train: [18368/49632 (37%)]	Loss: 0.005326
Train: [18400/49632 (37%)]	Loss: 0.002485
Train: [18432/49632 (37%)]	Loss: 0.002567
Train: [18464/49632 (37%)]	Loss: 0.004011
Train: [18496/49632 (37%)]	Loss: 0.006687
Train: [18528/49632 (37%)]	Loss: 0.003407
Train: [18560/49632 (37%)]	Loss: 0.003002
Train: [18592/49632 (37%)]	Loss: 0.002778
Train: [18624/49632 (38%)]	Loss: 0.002119
Train: [18656/49632 (38%)]	Loss: 0.003927
Train: [18688/49632 (38%)]	Loss: 0.002844
Train: [18720/49632 (38%)]	Loss: 0.002792
Train: [18752/49632 (38%)]	Loss: 0.002904
Train: [18784/49632 (38%)]	Loss: 0.002504
Train: [18816/49632 (38%)]	Loss: 0.002395
Train: [18848/49632 (38%)]	Loss: 0.002372
Train: [18880/49632 (38%)]	Loss: 0.002388
Train: [18912/49632 (38%)]	Loss: 0.002167
Train: [18944/49632 (38%)]	Loss: 0.002659
Train: [18976/49632 (38%)]	Loss: 0.005589
Train: [19008/49632 (38%)]	Loss: 0.003398
Train: [19040/49632 (38%)]	Loss: 0.002122
Train: [19072/49632 (38%)]	Loss: 0.003259
Train: [19104/49632 (38%)]	Loss: 0.002786
Train: [19136/49632 (39%)]	Loss: 0.002127
Train: [19168/49632 (39%)]	Loss: 0.004147
Train: [19200/49632 (39%)]	Loss: 0.002974
Train: [19232/49632 (39%)]	Loss: 0.003181
Train: [19264/49632 (39%)]	Loss: 0.003199
Train: [19296/49632 (39%)]	Loss: 0.002706
Train: [19328/49632 (39%)]	Loss: 0.002192
Train: [19360/49632 (39%)]	Loss: 0.003071
Train: [19392/49632 (39%)]	Loss: 0.002594
Train: [19424/49632 (39%)]	Loss: 0.002026
Train: [19456/49632 (39%)]	Loss: 0.002281
Train: [19488/49632 (39%)]	Loss: 0.003071
Train: [19520/49632 (39%)]	Loss: 0.003021
Train: [19552/49632 (39%)]	Loss: 0.002195
Train: [19584/49632 (39%)]	Loss: 0.002970
Train: [19616/49632 (40%)]	Loss: 0.002584
Train: [19648/49632 (40%)]	Loss: 0.003698
Train: [19680/49632 (40%)]	Loss: 0.002079
Train: [19712/49632 (40%)]	Loss: 0.005156
Train: [19744/49632 (40%)]	Loss: 0.002050
Train: [19776/49632 (40%)]	Loss: 0.002933
Train: [19808/49632 (40%)]	Loss: 0.002072
Train: [19840/49632 (40%)]	Loss: 0.002883
Train: [19872/49632 (40%)]	Loss: 0.002552
Train: [19904/49632 (40%)]	Loss: 0.001905
Train: [19936/49632 (40%)]	Loss: 0.002045
Train: [19968/49632 (40%)]	Loss: 0.002981
Train: [20000/49632 (40%)]	Loss: 0.002670
Train: [20032/49632 (40%)]	Loss: 0.002484
Train: [20064/49632 (40%)]	Loss: 0.002551
Train: [20096/49632 (40%)]	Loss: 0.003826
Train: [20128/49632 (41%)]	Loss: 0.003135
Train: [20160/49632 (41%)]	Loss: 0.006076
Train: [20192/49632 (41%)]	Loss: 0.002764
Train: [20224/49632 (41%)]	Loss: 0.002295
Train: [20256/49632 (41%)]	Loss: 0.002423
Train: [20288/49632 (41%)]	Loss: 0.002427
Train: [20320/49632 (41%)]	Loss: 0.002307
Train: [20352/49632 (41%)]	Loss: 0.002283
Train: [20384/49632 (41%)]	Loss: 0.002175
Train: [20416/49632 (41%)]	Loss: 0.002424
Train: [20448/49632 (41%)]	Loss: 0.005501
Train: [20480/49632 (41%)]	Loss: 0.003335
Train: [20512/49632 (41%)]	Loss: 0.003185
Train: [20544/49632 (41%)]	Loss: 0.002821
Train: [20576/49632 (41%)]	Loss: 0.001909
Train: [20608/49632 (42%)]	Loss: 0.004523
Train: [20640/49632 (42%)]	Loss: 0.002489
Train: [20672/49632 (42%)]	Loss: 0.001916
Train: [20704/49632 (42%)]	Loss: 0.002151
Train: [20736/49632 (42%)]	Loss: 0.002575
Train: [20768/49632 (42%)]	Loss: 0.002197
Train: [20800/49632 (42%)]	Loss: 0.001546
Train: [20832/49632 (42%)]	Loss: 0.003028
Train: [20864/49632 (42%)]	Loss: 0.001843
Train: [20896/49632 (42%)]	Loss: 0.001671
Train: [20928/49632 (42%)]	Loss: 0.001965
Train: [20960/49632 (42%)]	Loss: 0.002649
Train: [20992/49632 (42%)]	Loss: 0.002354
Train: [21024/49632 (42%)]	Loss: 0.001642
Train: [21056/49632 (42%)]	Loss: 0.002445
Train: [21088/49632 (42%)]	Loss: 0.003800
Train: [21120/49632 (43%)]	Loss: 0.002636
Train: [21152/49632 (43%)]	Loss: 0.002618
Train: [21184/49632 (43%)]	Loss: 0.003274
Train: [21216/49632 (43%)]	Loss: 0.001830
Train: [21248/49632 (43%)]	Loss: 0.002249
Train: [21280/49632 (43%)]	Loss: 0.004527
Train: [21312/49632 (43%)]	Loss: 0.003001
Train: [21344/49632 (43%)]	Loss: 0.002951
Train: [21376/49632 (43%)]	Loss: 0.003341
Train: [21408/49632 (43%)]	Loss: 0.001578
Train: [21440/49632 (43%)]	Loss: 0.001486
Train: [21472/49632 (43%)]	Loss: 0.002854
Train: [21504/49632 (43%)]	Loss: 0.001865
Train: [21536/49632 (43%)]	Loss: 0.002909
Train: [21568/49632 (43%)]	Loss: 0.002646
Train: [21600/49632 (44%)]	Loss: 0.003194
Train: [21632/49632 (44%)]	Loss: 0.001933
Train: [21664/49632 (44%)]	Loss: 0.003233
Train: [21696/49632 (44%)]	Loss: 0.001616
Train: [21728/49632 (44%)]	Loss: 0.001960
Train: [21760/49632 (44%)]	Loss: 0.003142
Train: [21792/49632 (44%)]	Loss: 0.002035
Train: [21824/49632 (44%)]	Loss: 0.012065
Train: [21856/49632 (44%)]	Loss: 0.001693
Train: [21888/49632 (44%)]	Loss: 0.002092
Train: [21920/49632 (44%)]	Loss: 0.002764
Train: [21952/49632 (44%)]	Loss: 0.002225
Train: [21984/49632 (44%)]	Loss: 0.002310
Train: [22016/49632 (44%)]	Loss: 0.002238
Train: [22048/49632 (44%)]	Loss: 0.005988
Train: [22080/49632 (44%)]	Loss: 0.002203
Train: [22112/49632 (45%)]	Loss: 0.001903
Train: [22144/49632 (45%)]	Loss: 0.002498
Train: [22176/49632 (45%)]	Loss: 0.001984
Train: [22208/49632 (45%)]	Loss: 0.001645
Train: [22240/49632 (45%)]	Loss: 0.002600
Train: [22272/49632 (45%)]	Loss: 0.002841
Train: [22304/49632 (45%)]	Loss: 0.002949
Train: [22336/49632 (45%)]	Loss: 0.002723
Train: [22368/49632 (45%)]	Loss: 0.002261
Train: [22400/49632 (45%)]	Loss: 0.003986
Train: [22432/49632 (45%)]	Loss: 0.003241
Train: [22464/49632 (45%)]	Loss: 0.002073
Train: [22496/49632 (45%)]	Loss: 0.002481
Train: [22528/49632 (45%)]	Loss: 0.002883
Train: [22560/49632 (45%)]	Loss: 0.001806
Train: [22592/49632 (46%)]	Loss: 0.002164
Train: [22624/49632 (46%)]	Loss: 0.001898
Train: [22656/49632 (46%)]	Loss: 0.001426
Train: [22688/49632 (46%)]	Loss: 0.002444
Train: [22720/49632 (46%)]	Loss: 0.003087
Train: [22752/49632 (46%)]	Loss: 0.001409
Train: [22784/49632 (46%)]	Loss: 0.001564
Train: [22816/49632 (46%)]	Loss: 0.002314
Train: [22848/49632 (46%)]	Loss: 0.002136
Train: [22880/49632 (46%)]	Loss: 0.002516
Train: [22912/49632 (46%)]	Loss: 0.003236
Train: [22944/49632 (46%)]	Loss: 0.001968
Train: [22976/49632 (46%)]	Loss: 0.002953
Train: [23008/49632 (46%)]	Loss: 0.001863
Train: [23040/49632 (46%)]	Loss: 0.003165
Train: [23072/49632 (46%)]	Loss: 0.001336
Train: [23104/49632 (47%)]	Loss: 0.001853
Train: [23136/49632 (47%)]	Loss: 0.001771
Train: [23168/49632 (47%)]	Loss: 0.005935
Train: [23200/49632 (47%)]	Loss: 0.001723
Train: [23232/49632 (47%)]	Loss: 0.001959
Train: [23264/49632 (47%)]	Loss: 0.001749
Train: [23296/49632 (47%)]	Loss: 0.002062
Train: [23328/49632 (47%)]	Loss: 0.001698
Train: [23360/49632 (47%)]	Loss: 0.002381
Train: [23392/49632 (47%)]	Loss: 0.001351
Train: [23424/49632 (47%)]	Loss: 0.004023
Train: [23456/49632 (47%)]	Loss: 0.002263
Train: [23488/49632 (47%)]	Loss: 0.002404
Train: [23520/49632 (47%)]	Loss: 0.001602
Train: [23552/49632 (47%)]	Loss: 0.001905
Train: [23584/49632 (48%)]	Loss: 0.001729
Train: [23616/49632 (48%)]	Loss: 0.001483
Train: [23648/49632 (48%)]	Loss: 0.001895
Train: [23680/49632 (48%)]	Loss: 0.002607
Train: [23712/49632 (48%)]	Loss: 0.001081
Train: [23744/49632 (48%)]	Loss: 0.001899
Train: [23776/49632 (48%)]	Loss: 0.001500
Train: [23808/49632 (48%)]	Loss: 0.001421
Train: [23840/49632 (48%)]	Loss: 0.003218
Train: [23872/49632 (48%)]	Loss: 0.001989
Train: [23904/49632 (48%)]	Loss: 0.001731
Train: [23936/49632 (48%)]	Loss: 0.002103
Train: [23968/49632 (48%)]	Loss: 0.002015
Train: [24000/49632 (48%)]	Loss: 0.002276
Train: [24032/49632 (48%)]	Loss: 0.003955
Train: [24064/49632 (48%)]	Loss: 0.025803
Train: [24096/49632 (49%)]	Loss: 0.001752
Train: [24128/49632 (49%)]	Loss: 0.002716
Train: [24160/49632 (49%)]	Loss: 0.002961
Train: [24192/49632 (49%)]	Loss: 0.004562
Train: [24224/49632 (49%)]	Loss: 0.003359
Train: [24256/49632 (49%)]	Loss: 0.002699
Train: [24288/49632 (49%)]	Loss: 0.003424
Train: [24320/49632 (49%)]	Loss: 0.001376
Train: [24352/49632 (49%)]	Loss: 0.002283
Train: [24384/49632 (49%)]	Loss: 0.001899
Train: [24416/49632 (49%)]	Loss: 0.001971
Train: [24448/49632 (49%)]	Loss: 0.002611
Train: [24480/49632 (49%)]	Loss: 0.002726
Train: [24512/49632 (49%)]	Loss: 0.002314
Train: [24544/49632 (49%)]	Loss: 0.002500
Train: [24576/49632 (50%)]	Loss: 0.001688
Train: [24608/49632 (50%)]	Loss: 0.004201
Train: [24640/49632 (50%)]	Loss: 0.001434
Train: [24672/49632 (50%)]	Loss: 0.002989
Train: [24704/49632 (50%)]	Loss: 0.002367
Train: [24736/49632 (50%)]	Loss: 0.001839
Train: [24768/49632 (50%)]	Loss: 0.001803
Train: [24800/49632 (50%)]	Loss: 0.001753
Train: [24832/49632 (50%)]	Loss: 0.001982
Train: [24864/49632 (50%)]	Loss: 0.002508
Train: [24896/49632 (50%)]	Loss: 0.002006
Train: [24928/49632 (50%)]	Loss: 0.002299
Train: [24960/49632 (50%)]	Loss: 0.002747
Train: [24992/49632 (50%)]	Loss: 0.001913
Train: [25024/49632 (50%)]	Loss: 0.002403
Train: [25056/49632 (50%)]	Loss: 0.001395
Train: [25088/49632 (51%)]	Loss: 0.002519
Train: [25120/49632 (51%)]	Loss: 0.002528
Train: [25152/49632 (51%)]	Loss: 0.001641
Train: [25184/49632 (51%)]	Loss: 0.004752
Train: [25216/49632 (51%)]	Loss: 0.001434
Train: [25248/49632 (51%)]	Loss: 0.001789
Train: [25280/49632 (51%)]	Loss: 0.001938
Train: [25312/49632 (51%)]	Loss: 0.001645
Train: [25344/49632 (51%)]	Loss: 0.003478
Train: [25376/49632 (51%)]	Loss: 0.001742
Train: [25408/49632 (51%)]	Loss: 0.001726
Train: [25440/49632 (51%)]	Loss: 0.001359
Train: [25472/49632 (51%)]	Loss: 0.001989
Train: [25504/49632 (51%)]	Loss: 0.003144
Train: [25536/49632 (51%)]	Loss: 0.007943
Train: [25568/49632 (52%)]	Loss: 0.001414
Train: [25600/49632 (52%)]	Loss: 0.002104
Train: [25632/49632 (52%)]	Loss: 0.003592
Train: [25664/49632 (52%)]	Loss: 0.003692
Train: [25696/49632 (52%)]	Loss: 0.001779
Train: [25728/49632 (52%)]	Loss: 0.002978
Train: [25760/49632 (52%)]	Loss: 0.002301
Train: [25792/49632 (52%)]	Loss: 0.001499
Train: [25824/49632 (52%)]	Loss: 0.001393
Train: [25856/49632 (52%)]	Loss: 0.001898
Train: [25888/49632 (52%)]	Loss: 0.001486
Train: [25920/49632 (52%)]	Loss: 0.001622
Train: [25952/49632 (52%)]	Loss: 0.001797
Train: [25984/49632 (52%)]	Loss: 0.001516
Train: [26016/49632 (52%)]	Loss: 0.002960
Train: [26048/49632 (52%)]	Loss: 0.004200
Train: [26080/49632 (53%)]	Loss: 0.002366
Train: [26112/49632 (53%)]	Loss: 0.001754
Train: [26144/49632 (53%)]	Loss: 0.001240
Train: [26176/49632 (53%)]	Loss: 0.002299
Train: [26208/49632 (53%)]	Loss: 0.001787
Train: [26240/49632 (53%)]	Loss: 0.001249
Train: [26272/49632 (53%)]	Loss: 0.002568
Train: [26304/49632 (53%)]	Loss: 0.001992
Train: [26336/49632 (53%)]	Loss: 0.002152
Train: [26368/49632 (53%)]	Loss: 0.001284
Train: [26400/49632 (53%)]	Loss: 0.001500
Train: [26432/49632 (53%)]	Loss: 0.001537
Train: [26464/49632 (53%)]	Loss: 0.001521
Train: [26496/49632 (53%)]	Loss: 0.001716
Train: [26528/49632 (53%)]	Loss: 0.002027
Train: [26560/49632 (54%)]	Loss: 0.001070
Train: [26592/49632 (54%)]	Loss: 0.001203
Train: [26624/49632 (54%)]	Loss: 0.001467
Train: [26656/49632 (54%)]	Loss: 0.001027
Train: [26688/49632 (54%)]	Loss: 0.002613
Train: [26720/49632 (54%)]	Loss: 0.001000
Train: [26752/49632 (54%)]	Loss: 0.001051
Train: [26784/49632 (54%)]	Loss: 0.001060
Train: [26816/49632 (54%)]	Loss: 0.002351
Train: [26848/49632 (54%)]	Loss: 0.000845
Train: [26880/49632 (54%)]	Loss: 0.001423
Train: [26912/49632 (54%)]	Loss: 0.001427
Train: [26944/49632 (54%)]	Loss: 0.001543
Train: [26976/49632 (54%)]	Loss: 0.001356
Train: [27008/49632 (54%)]	Loss: 0.001467
Train: [27040/49632 (54%)]	Loss: 0.001285
Train: [27072/49632 (55%)]	Loss: 0.002258
Train: [27104/49632 (55%)]	Loss: 0.001339
Train: [27136/49632 (55%)]	Loss: 0.001750
Train: [27168/49632 (55%)]	Loss: 0.001550
Train: [27200/49632 (55%)]	Loss: 0.001491
Train: [27232/49632 (55%)]	Loss: 0.002123
Train: [27264/49632 (55%)]	Loss: 0.001317
Train: [27296/49632 (55%)]	Loss: 0.001485
Train: [27328/49632 (55%)]	Loss: 0.001434
Train: [27360/49632 (55%)]	Loss: 0.002321
Train: [27392/49632 (55%)]	Loss: 0.001378
Train: [27424/49632 (55%)]	Loss: 0.001369
Train: [27456/49632 (55%)]	Loss: 0.001290
Train: [27488/49632 (55%)]	Loss: 0.001206
Train: [27520/49632 (55%)]	Loss: 0.001669
Train: [27552/49632 (56%)]	Loss: 0.001264
Train: [27584/49632 (56%)]	Loss: 0.001750
Train: [27616/49632 (56%)]	Loss: 0.002511
Train: [27648/49632 (56%)]	Loss: 0.001785
Train: [27680/49632 (56%)]	Loss: 0.001386
Train: [27712/49632 (56%)]	Loss: 0.001858
Train: [27744/49632 (56%)]	Loss: 0.002055
Train: [27776/49632 (56%)]	Loss: 0.001328
Train: [27808/49632 (56%)]	Loss: 0.001667
Train: [27840/49632 (56%)]	Loss: 0.001385
Train: [27872/49632 (56%)]	Loss: 0.001124
Train: [27904/49632 (56%)]	Loss: 0.001241
Train: [27936/49632 (56%)]	Loss: 0.001389
Train: [27968/49632 (56%)]	Loss: 0.001131
Train: [28000/49632 (56%)]	Loss: 0.001446
Train: [28032/49632 (56%)]	Loss: 0.001477
Train: [28064/49632 (57%)]	Loss: 0.001236
Train: [28096/49632 (57%)]	Loss: 0.004848
Train: [28128/49632 (57%)]	Loss: 0.001046
Train: [28160/49632 (57%)]	Loss: 0.001642
Train: [28192/49632 (57%)]	Loss: 0.001720
Train: [28224/49632 (57%)]	Loss: 0.002321
Train: [28256/49632 (57%)]	Loss: 0.002069
Train: [28288/49632 (57%)]	Loss: 0.001078
Train: [28320/49632 (57%)]	Loss: 0.001662
Train: [28352/49632 (57%)]	Loss: 0.001061
Train: [28384/49632 (57%)]	Loss: 0.001294
Train: [28416/49632 (57%)]	Loss: 0.001166
Train: [28448/49632 (57%)]	Loss: 0.001188
Train: [28480/49632 (57%)]	Loss: 0.001460
Train: [28512/49632 (57%)]	Loss: 0.001582
Train: [28544/49632 (58%)]	Loss: 0.001922
Train: [28576/49632 (58%)]	Loss: 0.001664
Train: [28608/49632 (58%)]	Loss: 0.001448
Train: [28640/49632 (58%)]	Loss: 0.001419
Train: [28672/49632 (58%)]	Loss: 0.001578
Train: [28704/49632 (58%)]	Loss: 0.001563
Train: [28736/49632 (58%)]	Loss: 0.001358
Train: [28768/49632 (58%)]	Loss: 0.001184
Train: [28800/49632 (58%)]	Loss: 0.001053
Train: [28832/49632 (58%)]	Loss: 0.001023
Train: [28864/49632 (58%)]	Loss: 0.001372
Train: [28896/49632 (58%)]	Loss: 0.001235
Train: [28928/49632 (58%)]	Loss: 0.001458
Train: [28960/49632 (58%)]	Loss: 0.001162
Train: [28992/49632 (58%)]	Loss: 0.001431
Train: [29024/49632 (58%)]	Loss: 0.001782
Train: [29056/49632 (59%)]	Loss: 0.001283
Train: [29088/49632 (59%)]	Loss: 0.000928
Train: [29120/49632 (59%)]	Loss: 0.001821
Train: [29152/49632 (59%)]	Loss: 0.001275
Train: [29184/49632 (59%)]	Loss: 0.002314
Train: [29216/49632 (59%)]	Loss: 0.000984
Train: [29248/49632 (59%)]	Loss: 0.001916
Train: [29280/49632 (59%)]	Loss: 0.001029
Train: [29312/49632 (59%)]	Loss: 0.001136
Train: [29344/49632 (59%)]	Loss: 0.001205
Train: [29376/49632 (59%)]	Loss: 0.003196
Train: [29408/49632 (59%)]	Loss: 0.001439
Train: [29440/49632 (59%)]	Loss: 0.001850
Train: [29472/49632 (59%)]	Loss: 0.001610
Train: [29504/49632 (59%)]	Loss: 0.001197
Train: [29536/49632 (60%)]	Loss: 0.000910
Train: [29568/49632 (60%)]	Loss: 0.000731
Train: [29600/49632 (60%)]	Loss: 0.001113
Train: [29632/49632 (60%)]	Loss: 0.001072
Train: [29664/49632 (60%)]	Loss: 0.003307
Train: [29696/49632 (60%)]	Loss: 0.003153
Train: [29728/49632 (60%)]	Loss: 0.001226
Train: [29760/49632 (60%)]	Loss: 0.001543
Train: [29792/49632 (60%)]	Loss: 0.001389
Train: [29824/49632 (60%)]	Loss: 0.001587
Train: [29856/49632 (60%)]	Loss: 0.001253
Train: [29888/49632 (60%)]	Loss: 0.002156
Train: [29920/49632 (60%)]	Loss: 0.000888
Train: [29952/49632 (60%)]	Loss: 0.001273
Train: [29984/49632 (60%)]	Loss: 0.001054
Train: [30016/49632 (60%)]	Loss: 0.000933
Train: [30048/49632 (61%)]	Loss: 0.000817
Train: [30080/49632 (61%)]	Loss: 0.001226
Train: [30112/49632 (61%)]	Loss: 0.000910
Train: [30144/49632 (61%)]	Loss: 0.000989
Train: [30176/49632 (61%)]	Loss: 0.001196
Train: [30208/49632 (61%)]	Loss: 0.001491
Train: [30240/49632 (61%)]	Loss: 0.001661
Train: [30272/49632 (61%)]	Loss: 0.001281
Train: [30304/49632 (61%)]	Loss: 0.003449
Train: [30336/49632 (61%)]	Loss: 0.001346
Train: [30368/49632 (61%)]	Loss: 0.001162
Train: [30400/49632 (61%)]	Loss: 0.001039
Train: [30432/49632 (61%)]	Loss: 0.001597
Train: [30464/49632 (61%)]	Loss: 0.001650
Train: [30496/49632 (61%)]	Loss: 0.001968
Train: [30528/49632 (62%)]	Loss: 0.001666
Train: [30560/49632 (62%)]	Loss: 0.001597
Train: [30592/49632 (62%)]	Loss: 0.001028
Train: [30624/49632 (62%)]	Loss: 0.001565
Train: [30656/49632 (62%)]	Loss: 0.001588
Train: [30688/49632 (62%)]	Loss: 0.002494
Train: [30720/49632 (62%)]	Loss: 0.000987
Train: [30752/49632 (62%)]	Loss: 0.001710
Train: [30784/49632 (62%)]	Loss: 0.002139
Train: [30816/49632 (62%)]	Loss: 0.001381
Train: [30848/49632 (62%)]	Loss: 0.001270
Train: [30880/49632 (62%)]	Loss: 0.001113
Train: [30912/49632 (62%)]	Loss: 0.001476
Train: [30944/49632 (62%)]	Loss: 0.001190
Train: [30976/49632 (62%)]	Loss: 0.001019
Train: [31008/49632 (62%)]	Loss: 0.001027
Train: [31040/49632 (63%)]	Loss: 0.001547
Train: [31072/49632 (63%)]	Loss: 0.000929
Train: [31104/49632 (63%)]	Loss: 0.001233
Train: [31136/49632 (63%)]	Loss: 0.001014
Train: [31168/49632 (63%)]	Loss: 0.000892
Train: [31200/49632 (63%)]	Loss: 0.000925
Train: [31232/49632 (63%)]	Loss: 0.001054
Train: [31264/49632 (63%)]	Loss: 0.001152
Train: [31296/49632 (63%)]	Loss: 0.001509
Train: [31328/49632 (63%)]	Loss: 0.001225
Train: [31360/49632 (63%)]	Loss: 0.000928
Train: [31392/49632 (63%)]	Loss: 0.000981
Train: [31424/49632 (63%)]	Loss: 0.001143
Train: [31456/49632 (63%)]	Loss: 0.001085
Train: [31488/49632 (63%)]	Loss: 0.001228
Train: [31520/49632 (64%)]	Loss: 0.001107
Train: [31552/49632 (64%)]	Loss: 0.000954
Train: [31584/49632 (64%)]	Loss: 0.001302
Train: [31616/49632 (64%)]	Loss: 0.001635
Train: [31648/49632 (64%)]	Loss: 0.001165
Train: [31680/49632 (64%)]	Loss: 0.001099
Train: [31712/49632 (64%)]	Loss: 0.001613
Train: [31744/49632 (64%)]	Loss: 0.001061
Train: [31776/49632 (64%)]	Loss: 0.000952
Train: [31808/49632 (64%)]	Loss: 0.001367
Train: [31840/49632 (64%)]	Loss: 0.003647
Train: [31872/49632 (64%)]	Loss: 0.001052
Train: [31904/49632 (64%)]	Loss: 0.001640
Train: [31936/49632 (64%)]	Loss: 0.000999
Train: [31968/49632 (64%)]	Loss: 0.000846
Train: [32000/49632 (64%)]	Loss: 0.001027
Train: [32032/49632 (65%)]	Loss: 0.000836
Train: [32064/49632 (65%)]	Loss: 0.001270
Train: [32096/49632 (65%)]	Loss: 0.000860
Train: [32128/49632 (65%)]	Loss: 0.001327
Train: [32160/49632 (65%)]	Loss: 0.001235
Train: [32192/49632 (65%)]	Loss: 0.000987
Train: [32224/49632 (65%)]	Loss: 0.001541
Train: [32256/49632 (65%)]	Loss: 0.001039
Train: [32288/49632 (65%)]	Loss: 0.003449
Train: [32320/49632 (65%)]	Loss: 0.001264
Train: [32352/49632 (65%)]	Loss: 0.000993
Train: [32384/49632 (65%)]	Loss: 0.002724
Train: [32416/49632 (65%)]	Loss: 0.001231
Train: [32448/49632 (65%)]	Loss: 0.001380
Train: [32480/49632 (65%)]	Loss: 0.001091
Train: [32512/49632 (66%)]	Loss: 0.001095
Train: [32544/49632 (66%)]	Loss: 0.001675
Train: [32576/49632 (66%)]	Loss: 0.001570
Train: [32608/49632 (66%)]	Loss: 0.001059
Train: [32640/49632 (66%)]	Loss: 0.000942
Train: [32672/49632 (66%)]	Loss: 0.001328
Train: [32704/49632 (66%)]	Loss: 0.001234
Train: [32736/49632 (66%)]	Loss: 0.001262
Train: [32768/49632 (66%)]	Loss: 0.001077
Train: [32800/49632 (66%)]	Loss: 0.001230
Train: [32832/49632 (66%)]	Loss: 0.001435
Train: [32864/49632 (66%)]	Loss: 0.000829
Train: [32896/49632 (66%)]	Loss: 0.000962
Train: [32928/49632 (66%)]	Loss: 0.001035
Train: [32960/49632 (66%)]	Loss: 0.002673
Train: [32992/49632 (66%)]	Loss: 0.000929
Train: [33024/49632 (67%)]	Loss: 0.001011
Train: [33056/49632 (67%)]	Loss: 0.001253
Train: [33088/49632 (67%)]	Loss: 0.001401
Train: [33120/49632 (67%)]	Loss: 0.000986
Train: [33152/49632 (67%)]	Loss: 0.001037
Train: [33184/49632 (67%)]	Loss: 0.001045
Train: [33216/49632 (67%)]	Loss: 0.011565
Train: [33248/49632 (67%)]	Loss: 0.000841
Train: [33280/49632 (67%)]	Loss: 0.001958
Train: [33312/49632 (67%)]	Loss: 0.002588
Train: [33344/49632 (67%)]	Loss: 0.001826
Train: [33376/49632 (67%)]	Loss: 0.001569
Train: [33408/49632 (67%)]	Loss: 0.002511
Train: [33440/49632 (67%)]	Loss: 0.001524
Train: [33472/49632 (67%)]	Loss: 0.001824
Train: [33504/49632 (68%)]	Loss: 0.001527
Train: [33536/49632 (68%)]	Loss: 0.000908
Train: [33568/49632 (68%)]	Loss: 0.001559
Train: [33600/49632 (68%)]	Loss: 0.001300
Train: [33632/49632 (68%)]	Loss: 0.002160
Train: [33664/49632 (68%)]	Loss: 0.002416
Train: [33696/49632 (68%)]	Loss: 0.001190
Train: [33728/49632 (68%)]	Loss: 0.001007
Train: [33760/49632 (68%)]	Loss: 0.001133
Train: [33792/49632 (68%)]	Loss: 0.001364
Train: [33824/49632 (68%)]	Loss: 0.014908
Train: [33856/49632 (68%)]	Loss: 0.001288
Train: [33888/49632 (68%)]	Loss: 0.001283
Train: [33920/49632 (68%)]	Loss: 0.001345
Train: [33952/49632 (68%)]	Loss: 0.001385
Train: [33984/49632 (68%)]	Loss: 0.002652
Train: [34016/49632 (69%)]	Loss: 0.001880
Train: [34048/49632 (69%)]	Loss: 0.001539
Train: [34080/49632 (69%)]	Loss: 0.002324
Train: [34112/49632 (69%)]	Loss: 0.002778
Train: [34144/49632 (69%)]	Loss: 0.001101
Train: [34176/49632 (69%)]	Loss: 0.003312
Train: [34208/49632 (69%)]	Loss: 0.011046
Train: [34240/49632 (69%)]	Loss: 0.002231
Train: [34272/49632 (69%)]	Loss: 0.000925
